file_name,subID,phase,trial,stim,stim_cat,resp_cat,resp_time,correct,hit,event,prev_resp_same_cat,prev_resp_correct,prev_resp_hit,next_resp_same_cat,next_resp_correct,next_resp_hit,next_cat_change,RewP,stim_SPN,fdbk_SPN
M11_Acq,M11,acq,78,1b,1,5,78855,incorrect,-1,155,2,incorrect,-1,,,,,6.012,-0.1968,-18.8073
M11_Acq,M11,acq,79,5f,5,3,71008,incorrect,-1,157,2,incorrect,-1,,,,,-10.1231,-3.2557,9.8489
M11_Acq,M11,acq,80,4d,4,3,121437,incorrect,-1,159,5,incorrect,-1,,,,,9.2512,1.2583,-6.6339
M12_Acq,M12,acq,1,1f,1,,,,-1,1,,,,,,,,10.8493,2.7733,-25.9006
M12_Acq,M12,acq,2,2m,2,2,9389,correct,1,3,,,,,,,,14.7272,-4.7073,1.3609
M12_Acq,M12,acq,3,5i,5,1,34605,incorrect,-1,5,,,,,,,,12.0887,0.8293,-39.1158
M12_Acq,M12,acq,4,3g,3,2,21245,incorrect,-1,7,,,,,,,,0.8178,-1.1107,-27.4684
M12_Acq,M12,acq,5,3l,3,3,28927,correct,1,9,2,incorrect,-1,5,incorrect,-1,1,-0.6853,-2.6631,-9.5594
M12_Acq,M12,acq,6,1d,1,2,29762,incorrect,-1,11,,,,2,incorrect,-1,0,5.2219,-4.0085,-30.562
M12_Acq,M12,acq,7,2d,2,4,30763,incorrect,-1,13,2,correct,1,2,correct,1,1,1.1349,-1.7744,-23.5749
M12_Acq,M12,acq,8,4h,4,4,14399,correct,1,15,,,,5,incorrect,-1,1,2.403,-1.4579,-10.3048
M12_Acq,M12,acq,9,5g,5,2,23082,incorrect,-1,17,1,incorrect,-1,4,incorrect,-1,1,-13.0401,-8.7326,11.4164
M12_Acq,M12,acq,10,3j,3,5,23583,incorrect,-1,19,3,correct,1,2,incorrect,-1,1,-3.0975,-5.9971,-18.7359
M12_Acq,M12,acq,11,2k,2,2,22916,correct,1,21,4,incorrect,-1,3,incorrect,-1,1,-9.9126,-1.8795,-8.2018
M12_Acq,M12,acq,12,2j,2,3,30763,incorrect,-1,23,2,correct,1,3,incorrect,-1,0,0.1257,-0.4448,-4.3579
M12_Acq,M12,acq,13,1m,1,2,35092,incorrect,-1,25,2,incorrect,-1,1,correct,1,1,10.2115,9.7946,-17.0343
M12_Acq,M12,acq,14,1k,1,1,25587,correct,1,27,2,incorrect,-1,2,incorrect,-1,1,-17.6407,-1.6839,5.4791
M12_Acq,M12,acq,15,2o,2,3,54476,incorrect,-1,29,3,incorrect,-1,2,correct,1,1,-5.9595,1.0098,4.0662
M12_Acq,M12,acq,16,5h,5,4,36608,incorrect,-1,31,2,incorrect,-1,2,incorrect,-1,1,-19.3974,3.178,-28.9499
M12_Acq,M12,acq,17,4o,4,5,10892,incorrect,-1,33,4,correct,1,2,incorrect,-1,1,10.1241,-14.4015,-4.21
M12_Acq,M12,acq,18,1h,1,2,23250,incorrect,-1,35,1,correct,1,2,incorrect,-1,0,3.987,-8.6749,8.1977
M12_Acq,M12,acq,19,1n,1,2,17405,incorrect,-1,37,2,incorrect,-1,2,incorrect,-1,0,2.5822,-4.1185,-13.4722
M12_Acq,M12,acq,20,4k,4,2,18072,incorrect,-1,39,5,incorrect,-1,2,incorrect,-1,0,1.4003,-12.0188,-15.8296
M12_Acq,M12,acq,21,5p,5,2,13899,incorrect,-1,41,4,incorrect,-1,2,incorrect,-1,0,-0.3246,-0.5963,-26.8125
M12_Acq,M12,acq,22,3d,3,2,15234,incorrect,-1,43,5,incorrect,-1,2,incorrect,-1,0,3.9739,-4.8495,-5.7163
M12_Acq,M12,acq,23,4l,4,2,15067,incorrect,-1,45,2,incorrect,-1,2,incorrect,-1,0,8.2696,-10.6383,-16.3419
M12_Acq,M12,acq,24,3n,3,2,6550,incorrect,-1,47,2,incorrect,-1,3,correct,1,1,2.0852,-12.5912,-13.928
M12_Acq,M12,acq,25,4a,4,2,8054,incorrect,-1,49,2,incorrect,-1,3,incorrect,-1,1,22.8112,-0.7601,2.1445
M12_Acq,M12,acq,26,5k,5,2,7553,incorrect,-1,51,2,incorrect,-1,3,incorrect,-1,1,16.1826,-9.07,-3.0546
M12_Acq,M12,acq,27,1c,1,2,6383,incorrect,-1,53,2,incorrect,-1,4,incorrect,-1,1,8.9781,-12.8237,4.0289
M12_Acq,M12,acq,28,2e,2,2,7719,correct,1,55,3,incorrect,-1,2,correct,1,0,5.7934,5.5009,-1.7751
M12_Acq,M12,acq,29,2a,2,2,10893,correct,1,57,2,correct,1,3,incorrect,-1,1,11.0294,-9.1041,-2.7667
M12_Acq,M12,acq,30,5b,5,3,44122,incorrect,-1,59,2,incorrect,-1,4,incorrect,-1,1,-7.3464,-0.0628,11.6315
M12_Acq,M12,acq,31,2g,2,3,59652,incorrect,-1,61,2,correct,1,2,correct,1,1,5.4078,-9.0803,-29.4959
M12_Acq,M12,acq,32,2p,2,2,37444,correct,1,63,3,incorrect,-1,2,correct,1,0,6.8986,14.8616,
M12_Acq,M12,acq,33,2n,2,2,6383,correct,1,65,2,correct,1,2,correct,1,0,11.3562,2.3135,0.676
M12_Acq,M12,acq,34,4b,4,3,15067,incorrect,-1,67,2,incorrect,-1,4,correct,1,1,-7.5434,-0.5808,8.342
M12_Acq,M12,acq,35,3f,3,3,11728,correct,1,69,2,incorrect,-1,5,incorrect,-1,1,3.5964,1.5049,-19.8629
M12_Acq,M12,acq,36,5e,5,4,36107,incorrect,-1,71,3,incorrect,-1,5,correct,1,1,-5.779,-9.212,0.6203
M12_Acq,M12,acq,37,1j,1,4,11059,incorrect,-1,73,2,incorrect,-1,1,correct,1,1,-4.2626,-8.2647,-4.2621
M12_Acq,M12,acq,38,4f,4,4,9223,correct,1,75,3,incorrect,-1,4,correct,1,0,-3.8144,0.8177,-16.8213
M12_Acq,M12,acq,39,2h,2,2,14399,correct,1,77,2,correct,1,2,correct,1,0,17.3518,-6.2447,-13.6384
M12_Acq,M12,acq,40,3m,3,5,31766,incorrect,-1,79,3,correct,1,1,incorrect,-1,1,0.9903,19.4613,-28.2707
M12_Acq,M12,acq,41,4g,4,4,39447,correct,1,81,4,correct,1,1,incorrect,-1,1,11.1391,-0.5438,-1.2255
M12_Acq,M12,acq,42,5o,5,5,36942,correct,1,83,4,incorrect,-1,1,incorrect,-1,1,5.2819,-3.3352,18.6736
M12_Acq,M12,acq,43,4m,4,1,25754,incorrect,-1,85,4,correct,1,4,correct,1,1,-15.4755,-5.5616,5.4963
M12_Acq,M12,acq,44,4c,4,4,22581,correct,1,87,1,incorrect,-1,4,correct,1,0,8.7926,-10.3337,6.3095
M12_Acq,M12,acq,45,3i,3,1,74513,incorrect,-1,89,5,incorrect,-1,5,incorrect,-1,1,3.5408,-3.3395,0.0382
M12_Acq,M12,acq,46,3e,3,5,37110,incorrect,-1,91,1,incorrect,-1,3,correct,1,1,-10.8913,1.5136,24.0276
M12_Acq,M12,acq,47,4j,4,4,28426,correct,1,93,4,correct,1,4,correct,1,0,12.0417,-3.6963,-38.8427
M12_Acq,M12,acq,48,3p,3,3,13564,correct,1,95,5,incorrect,-1,3,correct,1,0,14.1824,6.6065,-38.7567
M12_Acq,M12,acq,49,3o,3,3,19742,correct,1,97,3,correct,1,3,correct,1,0,13.0787,-11.1858,-55.4764
M12_Acq,M12,acq,50,5n,5,1,49968,incorrect,-1,99,5,correct,1,4,incorrect,-1,1,16.0466,-0.8394,13.5974
M12_Acq,M12,acq,51,1p,1,1,35773,correct,1,101,4,incorrect,-1,3,incorrect,-1,1,13.4309,-2.3191,-19.6474
M12_Acq,M12,acq,52,2b,2,2,13397,correct,1,103,2,correct,1,2,correct,1,0,7.2257,-2.8676,1.6939
M12_Acq,M12,acq,53,2c,2,2,11393,correct,1,105,2,correct,1,2,correct,1,0,-1.986,-6.3325,-7.7956
M12_Acq,M12,acq,54,4p,4,4,17572,correct,1,107,4,correct,1,4,correct,1,0,1.248,-19.7171,12.918
M12_Acq,M12,acq,55,1g,1,3,45459,incorrect,-1,109,1,correct,1,3,incorrect,-1,0,-0.8755,-2.2179,-42.6913
M12_Acq,M12,acq,56,3h,3,3,17571,correct,1,111,3,correct,1,3,correct,1,0,9.9221,2.6432,-25.4147
M12_Acq,M12,acq,57,2f,2,2,11895,correct,1,113,2,correct,1,2,correct,1,0,-3.5305,-3.9981,2.8288
M12_Acq,M12,acq,58,5m,5,4,41117,incorrect,-1,115,1,incorrect,-1,1,incorrect,-1,1,1.6004,21.034,-4.9008
M12_Acq,M12,acq,59,4n,4,4,12729,correct,1,117,4,correct,1,4,correct,1,0,14.4397,-1.3126,-17.8499
M12_Acq,M12,acq,60,1i,1,3,55478,incorrect,-1,119,3,incorrect,-1,5,incorrect,-1,1,-9.6079,7.9553,2.892
M12_Acq,M12,acq,61,2l,2,2,9890,correct,1,121,2,correct,1,2,correct,1,0,2.8924,1.5978,6.7834
M12_Acq,M12,acq,62,3b,3,3,47629,correct,1,123,3,correct,1,3,correct,1,0,22.3478,-1.303,-14.442
M12_Acq,M12,acq,63,4e,4,4,14889,correct,1,125,4,correct,1,4,correct,1,0,-6.9254,-1.5604,-9.4679
M12_Acq,M12,acq,64,5a,5,1,69839,incorrect,-1,127,4,incorrect,-1,5,correct,1,1,-14.2176,-3.9663,-29.8838
M12_Acq,M12,acq,65,3a,3,3,32099,correct,1,129,3,correct,1,3,correct,1,0,13.5869,13.319,-9.0431
M12_Acq,M12,acq,66,4i,4,4,11728,correct,1,131,4,correct,1,4,correct,1,0,15.8405,-4.1202,-35.5826
M12_Acq,M12,acq,67,3k,3,3,55978,correct,1,133,3,correct,1,3,correct,1,0,18.8656,0.9687,-24.8361
M12_Acq,M12,acq,68,5j,5,5,64996,correct,1,135,1,incorrect,-1,5,correct,1,0,1.2713,3.307,6.8322
M12_Acq,M12,acq,69,5c,5,5,13898,correct,1,137,5,correct,1,5,correct,1,0,9.8969,4.5343,12.3407
M12_Acq,M12,acq,70,3c,3,3,34605,correct,1,139,3,correct,1,,,,,20.3515,15.4665,-33.6877
M12_Acq,M12,acq,71,1e,1,5,90878,incorrect,-1,141,3,incorrect,-1,1,correct,1,1,5.4819,-8.4154,-8.2279
M12_Acq,M12,acq,72,5d,5,5,25254,correct,1,143,5,correct,1,5,correct,1,0,18.2872,-3.8815,-39.5662
M12_Acq,M12,acq,73,1a,1,1,12228,correct,1,145,5,incorrect,-1,1,correct,1,0,6.4005,-1.9145,-30.5938
M12_Acq,M12,acq,74,1o,1,1,128116,correct,1,147,1,correct,1,1,correct,1,0,-3.5213,7.5483,22.1901
M12_Acq,M12,acq,75,5l,5,5,15067,correct,1,149,5,correct,1,5,correct,1,0,13.8178,4.8733,27.946
M12_Acq,M12,acq,76,2i,2,2,13230,correct,1,151,2,correct,1,,,,,-2.699,4.0666,30.463
M12_Acq,M12,acq,77,1l,1,1,32934,correct,1,153,1,correct,1,1,correct,1,0,10.4113,-2.376,-55.9778
M12_Acq,M12,acq,78,1b,1,1,27758,correct,1,155,1,correct,1,,,,,8.8569,1.0028,-31.8937
M12_Acq,M12,acq,79,5f,5,5,24919,correct,1,157,5,correct,1,,,,,21.397,4.6958,-2.6324
M12_Acq,M12,acq,80,4d,4,4,16236,correct,1,159,4,correct,1,,,,,-3.7153,2.3041,11.5496
M13,M13,acq,1,1f,1,1,17934,correct,1,1,,,,,,,,4.1015,4.2579,-3.2044
M13,M13,acq,2,2m,2,2,14566,correct,1,3,,,,,,,,-3.3127,9.5271,14.5834
M13,M13,acq,3,5i,5,3,17071,incorrect,-1,5,,,,,,,,8.2284,-23.3685,-4.0205
M13,M13,acq,4,3g,3,3,21579,correct,1,7,,,,,,,,-7.4979,-10.1807,-0.6138
M13,M13,acq,5,3l,3,3,36107,correct,1,9,3,correct,1,3,correct,1,0,5.1547,-13.1416,6.8981
M13,M13,acq,6,1d,1,1,17071,correct,1,11,1,correct,1,1,correct,1,0,6.8587,7.0826,-4.6645
M13,M13,acq,7,2d,2,2,19075,correct,1,13,2,correct,1,2,correct,1,0,5.2047,-4.7587,-3.6899
M13,M13,acq,8,4h,4,5,17906,incorrect,-1,15,,,,5,incorrect,-1,0,-4.659,5.7349,-14.5475
M13,M13,acq,9,5g,5,4,24752,incorrect,-1,17,3,incorrect,-1,3,incorrect,-1,1,5.4979,-16.1016,-28.2725
M13,M13,acq,10,3j,3,3,35105,correct,1,19,3,correct,1,3,correct,1,0,-23.5823,2.9364,-20.0478
M13,M13,acq,11,2k,2,2,40115,correct,1,21,2,correct,1,2,correct,1,0,2.817,-8.414,7.559
M13,M13,acq,12,2j,2,2,15902,correct,1,23,2,correct,1,2,correct,1,0,5.9063,-2.7795,-10.4815
M13,M13,acq,13,1m,1,1,16737,correct,1,25,1,correct,1,1,correct,1,0,9.5798,4.3904,57.602
M13,M13,acq,14,1k,1,1,17071,correct,1,27,1,correct,1,1,correct,1,0,-0.3196,-8.4178,2.4224
M13,M13,acq,15,2o,2,2,14232,correct,1,29,2,correct,1,2,correct,1,0,5.7581,-0.0287,-4.6346
M13,M13,acq,16,5h,5,3,23917,incorrect,-1,31,4,incorrect,-1,3,incorrect,-1,0,5.1939,-25.773,-4.3232
M13,M13,acq,17,4o,4,5,20912,incorrect,-1,33,5,incorrect,-1,4,correct,1,1,7.5156,4.6549,-4.5945
M13,M13,acq,18,1h,1,1,21746,correct,1,35,1,correct,1,1,correct,1,0,17.5694,2.2663,5.9848
M13,M13,acq,19,1n,1,1,12897,correct,1,37,1,correct,1,1,correct,1,0,0.0263,-17.5641,-12.0652
M13,M13,acq,20,4k,4,4,20577,correct,1,39,5,incorrect,-1,4,correct,1,0,2.7541,2.3985,-7.3494
M13,M13,acq,21,5p,5,3,35940,incorrect,-1,41,3,incorrect,-1,3,incorrect,-1,0,-1.7047,-9.6982,-0.522
M13,M13,acq,22,3d,3,3,27758,correct,1,43,3,correct,1,3,correct,1,0,5.191,5.1794,-7.81
M13,M13,acq,23,4l,4,4,10893,correct,1,45,4,correct,1,4,correct,1,0,5.9723,-5.8331,-8.4943
M13,M13,acq,24,3n,3,3,12562,correct,1,47,3,correct,1,3,correct,1,0,-2.7819,-4.9912,-9.0468
M13,M13,acq,25,4a,4,4,12061,correct,1,49,4,correct,1,4,correct,1,0,7.2799,-19.931,-19.9136
M13,M13,acq,26,5k,5,3,14066,incorrect,-1,51,3,incorrect,-1,3,incorrect,-1,0,1.0235,3.8241,-45.1822
M13,M13,acq,27,1c,1,1,21412,correct,1,53,1,correct,1,1,correct,1,0,7.001,13.993,7.1729
M13,M13,acq,28,2e,2,2,13063,correct,1,55,2,correct,1,2,correct,1,0,-2.5584,-16.2522,8.8277
M13,M13,acq,29,2a,2,2,11227,correct,1,57,2,correct,1,2,correct,1,0,0.0218,13.4942,4.9869
M13,M13,acq,30,5b,5,3,27257,incorrect,-1,59,3,incorrect,-1,5,correct,1,1,-5.491,-13.2213,7.0571
M13,M13,acq,31,2g,2,2,11393,correct,1,61,2,correct,1,2,correct,1,0,12.5636,-2.8694,-11.6535
M13,M13,acq,32,2p,2,2,11393,correct,1,63,2,correct,1,2,correct,1,0,6.9904,-3.4093,-2.5556
M13,M13,acq,33,2n,2,2,10559,correct,1,65,2,correct,1,2,correct,1,0,13.0526,2.4118,31.9937
M13,M13,acq,34,4b,4,4,11226,correct,1,67,4,correct,1,4,correct,1,0,-2.4448,1.5292,-17.7088
M13,M13,acq,35,3f,3,3,16069,correct,1,69,3,correct,1,3,correct,1,0,7.334,6.9895,8.6394
M13,M13,acq,36,5e,5,5,7219,correct,1,71,3,incorrect,-1,5,correct,1,0,1.3372,26.0384,0.8861
M13,M13,acq,37,1j,1,1,34938,correct,1,73,1,correct,1,1,correct,1,0,-1.3574,-8.8533,9.9286
M13,M13,acq,38,4f,4,4,9724,correct,1,75,4,correct,1,4,correct,1,0,-0.1838,-15.4047,-10.9556
M13,M13,acq,39,2h,2,2,11393,correct,1,77,2,correct,1,2,correct,1,0,-12.9822,9.4132,7.2077
M13,M13,acq,40,3m,3,3,14733,correct,1,79,3,correct,1,3,correct,1,0,7.4699,6.377,4.3432
M13,M13,acq,41,4g,4,4,9389,correct,1,81,4,correct,1,4,correct,1,0,-3.4233,12.1229,-10.1336
M13,M13,acq,42,5o,5,5,39947,correct,1,83,5,correct,1,5,correct,1,0,-4.0238,-11.4507,-25.9508
M13,M13,acq,43,4m,4,4,8721,correct,1,85,4,correct,1,4,correct,1,0,-1.6528,33.5388,18.5021
M13,M13,acq,44,4c,4,4,9724,correct,1,87,4,correct,1,4,correct,1,0,1.4081,-5.768,-24.3905
M13,M13,acq,45,3i,3,3,13397,correct,1,89,3,correct,1,3,correct,1,0,7.0701,-8.9776,27.7673
M13,M13,acq,46,3e,3,3,17906,correct,1,91,3,correct,1,3,correct,1,0,1.9809,-0.8613,-3.6855
M13,M13,acq,47,4j,4,4,8554,correct,1,93,4,correct,1,4,correct,1,0,2.3893,13.492,3.2268
M13,M13,acq,48,3p,3,3,19743,correct,1,95,3,correct,1,3,correct,1,0,8.2107,0.4292,0.3176
M13,M13,acq,49,3o,3,3,11393,correct,1,97,3,correct,1,3,correct,1,0,10.014,5.4118,-5.6043
M13,M13,acq,50,5n,5,5,13230,correct,1,99,5,correct,1,5,correct,1,0,-5.5388,-13.9884,-1.7421
M13,M13,acq,51,1p,1,1,18908,correct,1,101,1,correct,1,1,correct,1,0,-1.047,5.387,-1.5725
M13,M13,acq,52,2b,2,2,18407,correct,1,103,2,correct,1,2,correct,1,0,-6.7134,3.0902,-5.9125
M13,M13,acq,53,2c,2,2,9556,correct,1,105,2,correct,1,2,correct,1,0,-0.1687,8.8244,-1.4203
M13,M13,acq,54,4p,4,4,9223,correct,1,107,4,correct,1,4,correct,1,0,2.0436,2.2313,9.3579
M13,M13,acq,55,1g,1,1,14232,correct,1,109,1,correct,1,1,correct,1,0,-9.2665,0.7861,7.7085
M13,M13,acq,56,3h,3,3,6384,correct,1,111,3,correct,1,3,correct,1,0,4.7857,-8.5319,-3.3006
M13,M13,acq,57,2f,2,2,9055,correct,1,113,2,correct,1,2,correct,1,0,-1.22,-0.3279,-16.2482
M13,M13,acq,58,5m,5,5,9056,correct,1,115,5,correct,1,5,correct,1,0,-1.6706,-1.954,-4.8707
M13,M13,acq,59,4n,4,4,8554,correct,1,117,4,correct,1,4,correct,1,0,2.6902,-25.3011,-4.3969
M13,M13,acq,60,1i,1,1,12395,correct,1,119,1,correct,1,1,correct,1,0,-8.7834,4.0316,26.0275
M13,M13,acq,61,2l,2,2,9389,correct,1,121,2,correct,1,2,correct,1,0,1.9966,12.402,18.4026
M13,M13,acq,62,3b,3,3,11394,correct,1,123,3,correct,1,3,correct,1,0,4.5688,2.9912,-9.0428
M13,M13,acq,63,4e,4,4,8053,correct,1,125,4,correct,1,4,correct,1,0,0.9717,15.0934,-25.2817
M13,M13,acq,64,5a,5,5,9724,correct,1,127,5,correct,1,5,correct,1,0,11.0565,-6.2379,23.7501
M13,M13,acq,65,3a,3,3,8888,correct,1,129,3,correct,1,3,correct,1,0,6.2655,9.9093,5.8433
M13,M13,acq,66,4i,4,4,8722,correct,1,131,4,correct,1,4,correct,1,0,3.7975,4.3786,27.6952
M13,M13,acq,67,3k,3,3,7553,correct,1,133,3,correct,1,3,correct,1,0,-6.455,-2.1338,3.0891
M13,M13,acq,68,5j,5,5,9055,correct,1,135,5,correct,1,4,incorrect,-1,1,8.5955,3.4283,-13.4045
M13,M13,acq,69,5c,5,4,10559,incorrect,-1,137,5,correct,1,5,correct,1,1,5.0736,-1.6211,-3.3193
M13,M13,acq,70,3c,3,3,13230,correct,1,139,3,correct,1,,,,,0.9785,6.3013,-13.8501
M13,M13,acq,71,1e,1,1,14399,correct,1,141,1,correct,1,1,correct,1,0,-17.3321,-2.7144,38.1112
M13,M13,acq,72,5d,5,5,11560,correct,1,143,4,incorrect,-1,5,correct,1,0,-7.7717,11.7175,-8.4283
M13,M13,acq,73,1a,1,1,12730,correct,1,145,1,correct,1,1,correct,1,0,-1.725,1.6259,0.9131
M13,M13,acq,74,1o,1,1,10892,correct,1,147,1,correct,1,1,correct,1,0,-0.1414,2.7206,-11.9305
M13,M13,acq,75,5l,5,5,12562,correct,1,149,5,correct,1,5,correct,1,0,-0.6315,-4.7521,9.2808
M13,M13,acq,76,2i,2,2,11227,correct,1,151,2,correct,1,,,,,13.4657,-12.5607,19.2912
M13,M13,acq,77,1l,1,1,10057,correct,1,153,1,correct,1,1,correct,1,0,-2.3182,4.7516,-6.1945
M13,M13,acq,78,1b,1,1,14566,correct,1,155,1,correct,1,,,,,-1.9568,-4.5405,17.0031
M13,M13,acq,79,5f,5,5,9390,correct,1,157,5,correct,1,,,,,6.1351,1.5412,-17.2913
M13,M13,acq,80,4d,4,4,9890,correct,1,159,4,correct,1,,,,,10.3504,-0.084,-11.9268
M14,M14,acq,1,1f,1,3,28092,incorrect,-1,1,,,,,,,,11.0047,-5.4683,13.9942
M14,M14,acq,2,2m,2,2,23416,correct,1,3,,,,,,,,-4.5599,-3.3075,31.6589
M14,M14,acq,3,5i,5,2,12729,incorrect,-1,5,,,,,,,,13.9044,1.9217,-19.9285
M14,M14,acq,4,3g,3,5,16069,incorrect,-1,7,,,,,,,,-11.2125,7.9337,23.1002
M14,M14,acq,5,3l,3,4,8054,incorrect,-1,9,5,incorrect,-1,4,incorrect,-1,0,17.3783,3.3009,7.6543
M14,M14,acq,6,1d,1,2,27591,incorrect,-1,11,3,incorrect,-1,3,incorrect,-1,1,8.3205,-15.5962,5.1156
M14,M14,acq,7,2d,2,1,4714,incorrect,-1,13,2,correct,1,5,incorrect,-1,1,8.8001,2.7419,9.6862
M14,M14,acq,8,4h,4,3,11226,incorrect,-1,15,,,,4,correct,1,1,8.3691,1.7122,12.4576
M14,M14,acq,9,5g,5,1,19242,incorrect,-1,17,2,incorrect,-1,3,incorrect,-1,1,1.3424,-3.7307,-15.7819
M14,M14,acq,10,3j,3,4,22581,incorrect,-1,19,4,incorrect,-1,3,correct,1,1,-12.5529,-6.8594,9.0511
M14,M14,acq,11,2k,2,5,10559,incorrect,-1,21,1,incorrect,-1,1,incorrect,-1,1,21.1654,9.2273,8.5708
M14,M14,acq,12,2j,2,1,13230,incorrect,-1,23,5,incorrect,-1,1,incorrect,-1,0,1.6275,-8.098,-35.4306
M14,M14,acq,13,1m,1,3,14065,incorrect,-1,25,2,incorrect,-1,2,incorrect,-1,1,-0.0841,2.6806,-44.6172
M14,M14,acq,14,1k,1,2,9724,incorrect,-1,27,3,incorrect,-1,2,incorrect,-1,0,3.0544,-2.9331,29.9374
M14,M14,acq,15,2o,2,1,12228,incorrect,-1,29,1,incorrect,-1,4,incorrect,-1,1,13.8065,-18.5895,-9.927
M14,M14,acq,16,5h,5,3,16069,incorrect,-1,31,1,incorrect,-1,5,correct,1,1,14.5808,-1.8402,-11.1296
M14,M14,acq,17,4o,4,4,12228,correct,1,33,3,incorrect,-1,1,incorrect,-1,1,,-7.9839,
M14,M14,acq,18,1h,1,2,19576,incorrect,-1,35,2,incorrect,-1,3,incorrect,-1,1,7.9336,,-25.8982
M14,M14,acq,19,1n,1,3,15568,incorrect,-1,37,2,incorrect,-1,5,incorrect,-1,1,9.1505,2.5415,46.2086
M14,M14,acq,20,4k,4,1,16904,incorrect,-1,39,4,correct,1,2,incorrect,-1,1,9.5722,-5.4968,-11.5336
M14,M14,acq,21,5p,5,5,13731,correct,1,41,3,incorrect,-1,4,incorrect,-1,1,11.6863,0.5852,-21.8711
M14,M14,acq,22,3d,3,3,10892,correct,1,43,4,incorrect,-1,1,incorrect,-1,1,18.3236,-33.3815,17.6929
M14,M14,acq,23,4l,4,2,10559,incorrect,-1,45,1,incorrect,-1,2,incorrect,-1,0,4.6277,-8.2334,28.3416
M14,M14,acq,24,3n,3,1,16236,incorrect,-1,47,3,correct,1,4,incorrect,-1,1,5.4953,-3.6125,31.6306
M14,M14,acq,25,4a,4,2,16737,incorrect,-1,49,2,incorrect,-1,3,incorrect,-1,1,8.7822,3.9253,0.678
M14,M14,acq,26,5k,5,4,14232,incorrect,-1,51,5,correct,1,2,incorrect,-1,1,-3.7879,0.3461,-10.984
M14,M14,acq,27,1c,1,5,13731,incorrect,-1,53,3,incorrect,-1,5,incorrect,-1,0,-5.2995,10.4138,12.0928
M14,M14,acq,28,2e,2,4,17739,incorrect,-1,55,1,incorrect,-1,3,incorrect,-1,1,18.6729,-4.5422,7.0594
M14,M14,acq,29,2a,2,3,15902,incorrect,-1,57,4,incorrect,-1,4,incorrect,-1,1,17.1195,-6.7183,2.8181
M14,M14,acq,30,5b,5,2,14733,incorrect,-1,59,4,incorrect,-1,3,incorrect,-1,1,4.5492,0.3248,17.0977
M14,M14,acq,31,2g,2,4,18239,incorrect,-1,61,3,incorrect,-1,5,incorrect,-1,1,10.8681,-5.9215,5.5231
M14,M14,acq,32,2p,2,5,9723,incorrect,-1,63,4,incorrect,-1,1,incorrect,-1,1,11.8047,1.034,-6.8626
M14,M14,acq,33,2n,2,1,16403,incorrect,-1,65,5,incorrect,-1,3,incorrect,-1,1,6.7023,-10.1007,-2.0976
M14,M14,acq,34,4b,4,3,18574,incorrect,-1,67,2,incorrect,-1,1,incorrect,-1,1,9.6294,2.3276,-3.0546
M14,M14,acq,35,3f,3,4,15902,incorrect,-1,69,1,incorrect,-1,4,incorrect,-1,0,-10.1013,5.2077,21.0689
M14,M14,acq,36,5e,5,3,16069,incorrect,-1,71,2,incorrect,-1,2,incorrect,-1,1,10.7204,7.2145,-10.3466
M14,M14,acq,37,1j,1,5,31264,incorrect,-1,73,5,incorrect,-1,5,incorrect,-1,0,9.2253,-6.6179,-20.7383
M14,M14,acq,38,4f,4,1,18908,incorrect,-1,75,3,incorrect,-1,2,incorrect,-1,1,9.3353,10.6205,-27.7078
M14,M14,acq,39,2h,2,3,15735,incorrect,-1,77,1,incorrect,-1,4,incorrect,-1,1,-12.8407,-10.3359,27.4725
M14,M14,acq,40,3m,3,4,19242,incorrect,-1,79,4,incorrect,-1,2,incorrect,-1,1,-3.5214,-10.9224,9.7894
M14,M14,acq,41,4g,4,2,9055,incorrect,-1,81,1,incorrect,-1,2,incorrect,-1,0,-2.3202,-3.0982,38.546
M14,M14,acq,42,5o,5,2,9557,incorrect,-1,83,3,incorrect,-1,1,incorrect,-1,1,17.6016,-6.9843,8.4043
M14,M14,acq,43,4m,4,2,10725,incorrect,-1,85,1,incorrect,-1,2,incorrect,-1,0,10.1302,-14.9548,8.6971
M14,M14,acq,44,4c,4,2,9056,incorrect,-1,87,2,incorrect,-1,1,incorrect,-1,1,-4.8463,-3.5678,14.5018
M14,M14,acq,45,3i,3,2,12729,incorrect,-1,89,4,incorrect,-1,3,correct,1,1,12.3655,7.7506,-8.4225
M14,M14,acq,46,3e,3,3,33602,correct,1,91,2,incorrect,-1,3,correct,1,0,2.684,-14.602,-14.5489
M14,M14,acq,47,4j,4,1,18907,incorrect,-1,93,2,incorrect,-1,1,incorrect,-1,0,14.7857,-10.3829,-9.5452
M14,M14,acq,48,3p,3,3,15902,correct,1,95,3,correct,1,4,incorrect,-1,1,23.3599,-8.3241,3.841
M14,M14,acq,49,3o,3,4,15401,incorrect,-1,97,3,correct,1,5,incorrect,-1,1,21.3356,1.9193,-23.3293
M14,M14,acq,50,5n,5,1,18574,incorrect,-1,99,2,incorrect,-1,4,incorrect,-1,1,5.2397,8.8193,5.4533
M14,M14,acq,51,1p,1,5,17405,incorrect,-1,101,5,incorrect,-1,3,incorrect,-1,1,8.3928,-0.7056,31.3953
M14,M14,acq,52,2b,2,4,28593,incorrect,-1,103,3,incorrect,-1,3,incorrect,-1,1,19.7875,5.386,-23.6955
